"ID","revision","have-sdat","have-odc","have-l-thumb","have-s-thumb","extra data"
"97A84024-910C4B44-94A9DC57-F384BDBC","33","1","1","1","0",""
"3AD34E80-F1684AC3-A0EF5CEC-70B2FB0F","33","1","1","1","0",""
"86F47DA4-55334A0C-819F298A-59213A07","33","1","1","1","0",""
"08F665E7-600049C7-B2D226FB-BEC792BD","33","1","1","1","0",""
"43EF9AA7-CAB04396-806B8AED-204ACFE5","33","1","1","1","0",""
"A8CBA88D-880C4040-BC86EB42-592A7C0B","33","1","1","1","0",""
"6DD05FD9-F43A46AF-9E3A4A8C-695AFAA3","33","1","1","1","0",""
"BCC91A43-06074893-85B43125-12BD832E","33","1","1","1","0",""
"3176620D-2C234101-AE3B14B5-63802C04","33","1","1","1","0",""
"8FB30C2B-0E004A8C-A0ACFE45-AD68568C","33","1","1","1","0",""
"29258AE3-574A450C-98D5EA20-35A3CB59","31","1","1","1","0",""
"56F056F2-2B154CAB-B3C1E2CC-D5F4C42D","31","1","1","1","0",""
"19C3AD5E-33444E86-A9FBECA1-D8CC6EB6","31","1","1","1","0",""
"46669857-CD344726-8E0FEA86-5A44A2E8","31","1","1","1","0",""
"7B9DA060-784E4133-89A04FA3-0F7204A7","31","1","1","1","0",""
"AAAAAF37-1F394BE7-8BDF26CC-69C5C8AC","31","1","1","1","0",""
"6B44A747-6A624E08-A75E0E48-6EFB4F41","31","1","1","1","0",""
"9C909902-7EF64237-AB924AAE-5AD9DC35","31","1","1","1","0",""
"2232F6CB-9063455A-8027EBE8-DDFA0715","31","1","1","1","0",""
"FE147ECC-9B38437B-B02A3FB3-4C72FD48","31","1","1","1","0",""
"E51CF509-48524E82-946BA38C-0BBE7565","31","1","1","1","0",""
"C2B0A330-740A44AA-A4122E4A-02CD3246","31","1","1","1","0",""
"A956CD8D-27E54FD2-8FB5E092-B6AB3BA3","31","1","1","1","0",""
"AAB67444-DDF447DC-8250C227-1A07D2A5","31","1","1","1","0",""
"FBB6B7C6-351D4E0E-B40A0920-E5523F86","31","1","1","1","0",""
"F5162CEB-F1CB4C63-BFC23071-2BE1DC83","31","1","1","1","0",""
"25B53D4A-19FC429C-899750F7-D4D6676B","32","1","1","1","0",""
"133844B3-07F8443F-90413BE6-CCEE9580","31","1","1","1","0",""
"9C3677AC-C74C406D-86423F66-7C8AD4C0","31","1","1","1","0",""
"B1E2689F-3D484CAB-B8AA5A96-05C1958E","31","1","1","1","0",""
"35FC3619-6E5E47A7-B14C7EF2-C4133978","31","1","1","1","0",""
"8C0D060D-F4204FC2-AABB4B4C-CA1C439F","31","1","1","1","0",""
"6701885F-B2F94AD9-9BE79A3F-0B5BEB01","31","1","1","1","0",""
"5586FFFF-909349D2-A23D4614-CDEABD1D","31","1","1","1","0",""
"C0FD920D-E1EE4DEF-AB5E9708-C289ADDE","31","1","1","1","0",""
"3372FC67-2C3F418F-903A601C-E6E98205","33","1","1","1","0",""
"BF7F3BA7-C1814434-A58ADCD4-F107BC6E","34","1","1","1","0",""
"DC560E50-D15D41FE-966DD1DC-CDD4A094","33","1","1","1","0",""
"FDCDB396-22B845C1-ABD22C48-DBB39C53","33","1","1","1","0",""
"0FC2F4A8-65C64156-818E3DE4-28E9F718","33","1","1","1","0",""
"C23234B7-88DC4CD0-A4D11C1C-1F243611","33","1","1","1","0",""
"D5A17948-A04747F3-BBF2ACB5-3EE0E7CD","32","1","1","1","0",""
"200AE77B-C09742A4-88649D0D-A5A6F7F9","32","1","1","1","0",""
"2581D102-88694E1B-8E9D31EA-714BBBD0","32","1","1","1","0",""
"65DD20B1-B13A4411-969D02C1-271CBAA0","32","1","1","1","0",""
"0F3AF54F-C7144C02-A64EC5A0-8570A01A","32","1","1","1","0",""
"98514B27-B110485A-80DBA9FD-B3935F08","32","1","1","1","0",""
"5CD6F41F-A71C4F79-AEDED078-84122074","31","1","1","1","0",""
"E71C9B00-3E854C50-8665B7F0-A1E9CAB2","31","1","1","1","0",""
"49802A68-866443F7-B04AFC28-F66AC9D5","31","1","1","1","0",""
"C6718C9A-82E748D0-894C0A39-570AA078","33","1","1","1","0",""
"31FD6532-3D774EB1-BAE332B2-236BC2A8","33","1","1","1","0",""
"DC72344E-14E64565-B7FD68CC-D688CB36","33","1","1","1","0",""
"8F4E7654-DF3249D0-B5346F15-D4CC296A","33","1","1","1","0",""
"97EF18B2-D3CE484E-A954D2BC-2F051FDD","33","1","1","1","0",""
"1BA1DDDF-23F44168-9CEA77A6-EE536864","33","1","1","1","0",""
"49DDBE43-D02C487D-B8ABBAC8-F63615B3","33","1","1","1","0",""
"293762CC-B69546F7-84660C96-E9BDACAC","33","1","1","1","0",""
"F984FC4F-2BE44C15-8E2DE564-ACE4DDAC","33","1","1","1","0",""
"56FE4277-CA334784-AD48035A-FF20D7B2","31","1","1","1","0",""
"20C9EC07-BF5346BA-8B9B1322-C2E6514D","31","1","1","1","0",""
"E1879ADF-7D79451F-BEB19E01-FF0FE6B0","31","1","1","1","0",""
"AF06F37D-2CFC439D-B3CE907D-E5A17755","32","1","1","1","0",""
"51E1F9D9-2E364471-A8310600-3F21E8F4","32","1","1","1","0",""
"6A830464-E93A4EBD-B30DA8F6-AC6C6237","32","1","1","1","0",""
"D977BFB7-24B34E57-9846531B-E0450C70","32","1","1","1","0",""
"25286B3C-A0924019-81A38D63-6F87694B","32","1","1","1","0",""
"ECC78730-827F469A-99B73FE2-B8C10043","32","1","1","1","0",""
"7A2B407C-955B4F53-9D84F705-6E511926","32","1","1","1","0",""
"244DB567-93B34518-815A25ED-613B3DC7","33","1","1","1","0",""
"E09B788A-F6FD4B06-BA6FD3BF-157B99B1","32","1","1","1","0",""
"AFBC951D-BF424F2B-8CE4693D-9111A26D","33","1","1","1","0",""
"0232E2EE-076345E0-8BDABB06-207CC55E","31","1","1","1","0",""
"480A259E-FC5549C0-A66B3F51-D252E83C","32","1","1","1","0",""
"AEAD7E99-38E343C9-96BA4BD4-1B1EFF8C","31","1","1","1","0",""
"BDA651E3-0D7F41C6-8ED074D4-F2DEF943","31","1","1","1","0",""
"C5407C97-4B404ADA-819F6619-941FA8D0","31","1","1","1","0",""
"3C405412-F2EC421E-9504DC97-48D2B3FB","31","1","1","1","0",""
"A4D26CBF-7BA14F08-938B4021-3EBBBB18","31","1","1","1","0",""
"FEA6C7A7-D1E94895-B7E44265-ED0B5915","31","1","1","1","0",""
"43D2CBFB-EC0A4D73-9C6FE55F-088E48D8","31","1","1","1","0",""
"90EBCE75-3FF74824-B416CDD3-0DFE0600","31","1","1","1","0",""
"E5C0509D-F9E74089-94516D6B-5D4773CB","31","1","1","1","0",""
"17CB974A-C21349C8-BE61A45A-FE39EC3B","31","1","1","1","0",""
"46B67EB7-319A4846-A6136D91-D615BEBF","31","1","1","1","0",""
"17BF6E74-910F40F5-89F1698A-4BB0E3E3","31","1","1","1","0",""
"3E48FC6F-6E384C79-BEFAB0DE-66711E13","32","1","1","1","0",""
"4E7BB55F-6E4145AD-8818EDCA-460803DC","31","1","1","1","0",""
"DE447346-E10F48A1-99CD0240-C11E4D09","31","1","1","1","0",""
"F328679A-EE884D81-92C2C1AF-9D746DE9","31","1","1","1","0",""
"6FEFDA42-644B4BC2-99FBEFD9-91D7E820","31","1","1","1","0",""
"4A8F7F94-91A04CE8-A28354CE-D51AF340","34","1","1","1","0",""
"AAED01F2-22284B77-967FFDC3-34B2889D","34","1","1","1","0",""
"B9ACB1F7-CC664C54-B3A36B9C-12226EB3","31","1","1","1","0",""
"057087DC-0D7E42D2-9BFEB80D-340C854C","31","1","1","1","0",""
"AAF8FC94-310E480A-92AA4861-A9903E39","31","1","1","1","0",""
"47A68A87-17C9467A-84D79B47-884BD007","31","1","1","1","0",""
"7030C538-6FA844CC-8B13B769-17B667E8","31","1","1","1","0",""
"9161299A-E8794741-9DF1F203-AC6FB477","31","1","1","1","0",""
"73DDD393-63AF4F6E-8426136C-333B6C82","31","1","1","1","0",""
"4F8C7D25-2F884E17-852D3F69-13EB11E5","31","1","1","1","0",""
"4C0DA076-368440A5-8556A1B6-806B1006","31","1","1","1","0",""
"4E7B06F6-714546A5-8DE69C57-5C707471","31","1","1","1","0",""
"4B56B50C-82544F5B-BEF82C5C-CBA4CC08","31","1","1","1","0",""
"48A44719-9F4748B2-B2B8C968-91CC5AC2","31","1","1","1","0",""
"079EDDF6-6C31413C-B8478292-02D95F8E","34","1","1","1","0",""
"3300E831-36CE4EBA-AD47531F-843E087B","34","1","1","1","0",""
"173127FA-FCCF41FC-BB94398C-7C37910C","31","1","1","1","0",""
"93774A2A-9BCC4642-B0F29ED2-F7A79AE9","31","1","1","1","0",""
"13D6B711-4C9341D2-BC78E66F-8BB86D11","35","1","1","1","0",""
"3935DD42-E9914B99-AAEEF73B-A26B0AC3","32","1","1","1","0",""
"CB47F52A-FFA7454B-B069BF74-4DA2897E","32","1","1","1","0",""
"C84ED1A9-913C4E6C-80DD3441-DE717CC4","32","1","1","1","0",""
"30099EAE-A2FF47C9-87964121-4F7F6AAD","31","1","1","1","0",""
"0296CAF8-EE944391-88F42518-F58CFA87","31","1","1","1","0",""
"D2F24BB1-AF724924-B9C08A26-35568E1D","34","1","1","1","0",""
"FB8E716F-AA9C4EBF-9B8B31D8-7D0688C3","33","1","1","1","0",""
"0B3713E9-9E2F408E-AA55DDA6-A8671C8B","33","1","1","1","0",""
"7F0CEE10-1E6B4DFA-A67516E1-9FC0031B","34","1","1","1","0",""
"3D79CD86-6A7F472D-ADEA5DC7-B8970652","34","1","1","1","0",""
"7B7B8540-9E0C4C5E-A02A43A0-F67C79F5","33","1","1","1","0",""
"D144AC68-1B584DBB-8E172D19-937594E2","34","1","1","0","1",""
"AC1F48EB-B7884EF3-87F2A826-09255CBE","34","1","1","0","1",""
"6C80AEB0-B3FD4079-92844E36-48DE418E","34","1","1","0","1",""
"CF623A45-B0944C1F-A51B6F2E-0E7FF514","34","1","1","0","1",""
"85692A96-538142AA-BF34FB5A-23321FA9","34","1","1","0","1",""
"8BA681A7-E4284590-B3A45418-E6D690B4","36","1","1","0","1",""
"AC87C3AB-FB9C4268-836CD214-3866492D","36","1","1","0","1",""
"1B5C92BE-A8C5427A-9E715A79-72667F4D","36","1","1","0","1",""
"8F8E8E14-26F04835-8BA9B521-023595CE","33","1","1","0","1",""
"173AA775-FCD343DE-A2D25268-88ACF847","33","1","1","0","1",""
"5EADDD1D-1BF44E9C-938F8238-A35D9720","33","1","1","0","1",""
"EB92E27C-221C4301-896C15A0-84DAF756","33","1","1","0","1",""
"923FB0CD-21824FD2-9A61FF2E-105BF934","33","1","1","0","1",""
"0F871C65-2B0B4BA2-A5CDF6EE-50835904","31","1","1","1","0",""
"A763F58D-28FA41FF-88C67504-C3F20B74","31","1","1","1","0",""
"E6611204-92C94E9D-A9C99230-AB333CAE","31","1","1","1","0",""
"022B4BF9-3C454364-82755FBA-D7678CBE","31","1","1","1","0",""
"9178231A-4BBB4A9C-A4BCF696-9043F272","32","1","1","1","0",""
"FFF37E74-761D4F52-8E54D1E1-7004F2EE","31","1","1","1","0",""
"C7ADAD91-05BB44E9-8A6523F2-467EBB1E","31","1","1","1","0",""
"CD00A4DC-97B3458F-A700F8FD-366C97CD","31","1","1","1","0",""
"72C9A930-17AC4AA5-93D11CFE-7AE872C1","31","1","1","1","0",""
"A5A33566-0873441C-A8991951-49241BA4","32","1","1","1","0",""
"8F8537C6-9A6642AC-8F207FDA-E89A1F1A","32","1","1","1","0",""
"829C5620-21724EA0-9658D475-A66C698D","31","1","1","1","0",""
"9173B6DD-82594DB8-803129EF-40FCC665","31","1","1","1","0",""
"B555465B-25304BB6-AFCAF20E-63F81AAD","31","1","1","1","0",""
"01E42401-8A13437D-B9F3BF83-FAF4D1A7","31","1","1","1","0",""
"2F87DE61-05344859-8F5D9580-55826DCB","31","1","1","1","0",""
"10BAB7A8-46C84B78-95396900-712C6F28","32","1","1","1","0",""
"09A076B7-6C6849FA-9AF56D09-986DB09B","31","1","1","1","0",""
"1C4DC1E7-3DA5409E-B817EC5C-3F037BFC","32","1","1","1","0",""
"991AA48B-552D4B45-B7844208-270E7C3B","32","1","1","1","0",""
"7345A7B1-33B242E7-AC1FB544-D568BB39","31","1","1","1","0",""
"68B8990D-8F164931-909AAAC4-40BE7AB2","31","1","1","1","0",""
"36D335AF-0B894A94-BD691E1A-C12F23B1","32","1","1","1","0",""
"10CBCF62-DEFA49B3-8C1C8D4B-CC2DF60B","32","1","1","1","0",""
"EE44CF74-515845E8-8E29BF98-7C61F2DF","32","1","1","1","0",""
"4BBA6B41-55FB4946-B094D013-D9F9D60F","32","1","1","1","0",""
"4CC9D983-9A6943E4-871EDE31-718939B3","32","1","1","1","0",""
"1B327572-10244BE6-9EB97845-B9366522","32","1","1","1","0",""
"70EE9B2A-208A4904-A6F91CFC-E04F69D7","32","1","1","1","0",""
"2A81C832-4AC945A8-A3E4DF6D-CE1165BE","32","1","1","1","0",""
"0F32E3E7-50E449CE-BA00B89D-45521746","32","1","1","1","0",""
"07D39466-CD184881-8D0D8EF3-67B61F94","32","1","1","1","0",""
"8C3859A1-D2854AD9-9ECDEABC-5D96AC8D","32","1","1","1","0",""
"696FD54C-60244657-8B9680AE-952D21B5","32","1","1","1","0",""
"BACEBE68-55394E92-A826A707-71E00AD6","31","1","1","1","0",""
"45EFB993-F00B4E87-98ED2505-28B8A650","31","1","1","1","0",""
"D588CF28-C4D54BCE-8969B115-B7FB5035","31","1","1","1","0",""
"BC2033BC-4D564FB1-96284630-4E760605","31","1","1","1","0",""
"8249C5F3-29EB4BF3-9186878E-E85310EA","31","1","1","1","0",""
"90AA8084-C4224829-B69B4D09-C6BAB0C9","31","1","1","1","0",""
"4544CF0F-EC8447BB-81807708-FB04EE0A","31","1","1","1","0",""
"1CCB774D-40C34532-A7FF8FCA-DCEAFF0D","31","1","1","1","0",""
"9E7F6E5B-7EDC426C-99494084-3270A309","31","1","1","1","0",""
"9C5D4D43-AEB7445D-9F110B04-1C97DC45","31","1","1","1","0",""
"49036B45-6E1C4597-B92E64D3-84BB956B","32","1","1","1","0",""
"1C1E79D8-59FD41B9-820A3F8B-8724B646","35","1","1","1","0",""
"F204C1E0-07FA4380-B2A34C25-37249D8D","35","1","1","1","0",""
"EE9D73DD-597D4694-924E7BC6-188C4DE3","35","1","1","1","0",""
"B5E09CBB-FFEF4879-9F7C0C86-778897E9","36","1","1","1","0",""
"900B4E62-797742ED-8FDE4F9D-0477D2A7","35","1","1","1","0",""
"7707B525-2A264A23-93B8B786-45E35F31","35","1","1","1","0",""
"0418F81E-D8694FFA-B9CAC2E2-C8296741","35","1","1","1","0",""
"26E9D1A2-FDB54CE6-888E2E7B-17288825","35","1","1","1","0",""
"DB3088E4-7BD14979-8639CE12-350AF649","31","1","1","1","0",""
"C731EC2A-377C4C53-BE2DD435-76D0EDCF","32","1","1","1","0",""
"58DF0A52-E42E461C-AC6CBFAE-A50C7B63","33","1","1","1","0",""
"2B7A2A0B-83374D0A-93FE8EDC-1E6F5B36","33","1","1","1","0",""
"8DB863C2-293C4673-94204567-94F98BAB","32","1","1","1","0",""
"C982A82E-F57042E2-9809D941-36D8D769","32","1","1","1","0",""
"905E203D-39764154-9743111E-D9CAC019","34","1","1","1","0",""
"DA9584A0-5E63407B-B229F41A-44950425","34","1","1","1","0",""
"DF4BF9D4-5E62423E-8AA77E46-20084CD2","31","1","1","1","0",""
"1DD76731-8EA948D2-A28C09C4-C03A4ED9","31","1","1","1","0",""
"2AD6FA17-562A4A89-A75E2B88-00F6E129","31","1","1","1","0",""
"1ED84954-395244BA-95D06E94-FAF288A5","31","1","1","1","0",""
"35D7918A-02A3445F-83859CAF-8923DEAF","32","1","1","1","0",""
"3B4CC1F0-EE6444FC-9D1A82C1-91AD39D9","31","1","1","1","0",""
"9F44BBAE-C05F4572-BA7B4FAD-647583A3","31","1","1","1","0",""
"99767009-69E14327-8FC97B14-2232D5FE","33","1","1","1","0",""
"41B0A86B-8BBC4ACA-BEFC4111-7A86DF35","33","1","1","1","0",""
"2CD7E11B-EC544201-B25CD64D-C350ECEE","33","1","1","1","0",""
"27F6EC81-7F46497C-8D1E7B04-B4EB2216","32","1","1","1","0",""
"8916F44A-A56A4A35-8F845444-0494E75D","33","1","1","1","0",""
"DB1554F1-B7C44F57-A7498D09-9B1E9112","33","1","1","1","0",""
"67DC44D7-02E34649-8F0E0832-CE4DE434","32","1","1","1","0",""
"C85CE583-648840F9-AEA8747D-F4CB9BBF","32","1","1","1","0",""
"32618095-2BA14AAB-A53A7BAD-EA01FE16","32","1","1","1","0",""
"2FC5DE90-B8314F5F-AE1DD8AB-A99FB759","34","1","1","0","1",""
"4CEF0841-D5B6432F-8B932258-56DEDBF8","36","1","1","0","1",""
"F1F4CE0C-898F4119-B25831E2-08CE649F","33","1","1","0","1",""
"305D8CA7-B7524642-946F662C-16DF4FED","31","1","1","1","0",""
"356DB1A1-4AA047F6-9666A615-87CFC5D7","31","1","1","1","0",""
"F4707D00-DADF4077-83A8C5D1-D4103106","31","1","1","1","0",""
"0E3679AE-3BD3466E-9EB78F5C-49EB4F93","31","1","1","1","0",""
"80D5116F-64CA4F67-A374C47C-8B6366F9","31","1","1","1","0",""
"BE333009-B06D4AEC-98D8A650-E0548B59","31","1","1","1","0",""
"EB4A5966-57964966-96F1B70F-7B94B26F","31","1","1","1","0",""
"8B630868-EA084C1F-A33DCBC0-4FA5B4C3","31","1","1","1","0",""
"EA0629F3-D4B04DF3-907B1A92-A0B31DF0","33","1","1","1","0",""
"6FFBB9E0-118B4200-89EDDDAA-05A78640","34","1","1","1","0",""
"24A55638-5BC24497-8BD389E9-64F2AB62","34","1","1","1","0",""
"10053469-D40C4D42-B5C3F0FB-71F1ABCE","32","1","1","1","0",""
"C87A4CA8-F4A74B42-8BF94A98-7BBBD52C","31","1","1","1","0",""
"687B5706-89F5457F-BEF9BBDC-23974722","31","1","1","1","0",""
"DAF8BD8C-DC7A49C8-8D1065A0-18E206AE","31","1","1","1","0",""
"D9E0CF3A-516D4939-AA676675-41947F5D","31","1","1","1","0",""
"A3E24922-D1734364-BC66BCFB-6C3EA431","33","1","1","1","0",""
"6FF5415E-F79B466A-B9D356FA-33FBC605","31","1","1","1","0",""
"5B9283D6-08CD4339-AABC14E9-7EF8DAFE","31","1","1","1","0",""
"1B9FB78D-DC22426C-A1418FC3-93FEE049","31","1","1","1","0",""
"0094DABE-511D4516-A6A1B9B6-337E244B","31","1","1","1","0",""
"C8D3D4C7-04F44929-B41FB81D-18A91A10","33","1","1","1","0",""
"49D0C638-50C440C7-AEA5EB1F-37FF9349","34","1","1","1","0",""
"0A692BCF-29654FC1-A4B77BA7-FAEC0A08","34","1","1","1","0",""
"50072D2C-8E4049BD-AF4743AD-27A7C435","32","1","1","1","0",""
"7AA3015A-74074BCE-9EB5800B-0892F167","34","1","1","0","1",""
"70BDFF8A-A06E41D4-A5046AFD-80A8B114","34","1","1","1","0",""
"667086C2-EA664231-9D71BCCC-FEE9BE00","33","1","1","0","1",""
"EC67D1F0-124E4405-9E3AB646-BD3D131C","33","1","1","0","1",""
"2CF5180D-20B04572-BB17FFC4-D452FAB6","31","1","1","1","0",""
"18D6195B-B1C64536-86D7DDAD-DCEBA46D","33","1","1","1","0",""
"5A373982-A7FE4FF4-95FCCD0C-512EDF95","34","1","1","1","0",""
"04AB830A-5FD14945-8786F39D-F3D37F32","33","1","1","1","0",""
"3B34CA9F-6C0A4F9C-B10C80E5-EEE46DB4","33","1","1","1","0",""
"C10A6B57-711A4A83-AF76E054-69DE92AB","33","1","1","1","0",""
"9E4537AF-9FBD46A2-A8FB78BC-AEE16A5A","33","1","1","1","0",""
"998957BB-0C314595-92F54A41-BAE96154","33","1","1","1","0",""
"C698B98A-7AD54887-94EFB10F-B782D454","33","1","1","1","0",""
"058C29CD-DE714512-870894AF-36AB6234","33","1","1","1","0",""
"9239F6AF-B3464A9F-BC6C0B86-0FA6CEDD","33","1","1","1","0",""
"11405ADD-0B844B0F-81206495-B76924FE","33","1","1","1","0",""
"36C158FC-D8A24ED8-82031224-378471B4","33","1","1","1","0",""
"B1C943D0-A43E4887-8A2CB274-FF4B46BA","33","1","1","1","0",""
"0D5D68C5-9A2E4605-8568421F-34348293","33","1","1","1","0",""
"8C30D69D-F7324B9F-A4421852-345640EE","33","1","1","1","0",""
"3DBBEC4A-4D1E495C-B93143E9-42CE69B1","34","1","1","1","0",""
"84CFEE15-1F724494-B1C18BF8-308C6342","35","1","1","1","0",""
"00F8AED0-11954BFF-A48D118C-DB8BE36D","34","1","1","1","0",""
"375E03F6-36D44C7E-A84BBCF9-867D4DDB","33","1","1","1","0",""
"514660D7-B196406B-BE247519-FF6490AD","32","1","1","1","0",""
"73D5C4DC-36564C36-8029684F-A7D4863E","33","1","1","1","0",""
"4A3F91CB-F4D84143-84DF7BF3-609B2C1E","34","1","1","1","0",""
"DD1B333D-E0FC4655-BD47AD10-925780C3","34","1","1","1","0",""
"D0652E2F-5FB249FE-BE72633F-49FE7876","32","1","1","1","0",""
"7E9A997B-7AAE4EA3-8CBF4779-7D6A4AAB","34","1","1","1","0",""
"A28552B3-1415426F-83DABF3C-B2D2281E","32","1","1","1","0",""
"AC21C71C-10184B88-A26BA373-AA40D133","35","1","1","1","0",""
"B33BBD24-31C4450B-8FF4F010-905AC231","34","1","1","1","0",""
"859CD7A4-0A2545B5-950992AE-69CB9AC7","33","1","1","0","1",""
"CDFACB73-79214DF3-A48A5A79-5D2A16D4","33","1","1","0","1",""
"051967E8-E9A7463E-BEE48B08-222130E7","32","1","1","0","1",""
"2D058945-F78D4466-A0263485-CE175513","36","1","1","0","1",""
"AC7FDD0F-57484A41-B671C469-961F25BF","33","1","1","0","1",""
"64B3BF3B-99FF4AE5-951F93AC-D08CE9F6","32","1","1","0","1",""
"2CAAA627-42FE4163-9488ABC6-617C8415","32","1","1","0","1",""
"888C65AA-A40040DB-B839AF85-A811408F","31","1","1","1","0",""
"E104B984-7ECB4918-AE0AA88F-B6A146EA","31","1","1","1","0",""
"F5C132F5-0BE446D0-B4E4BB25-1E2A073E","31","1","1","1","0",""
"420C6A1C-17B4474F-A913CF9C-71D7424F","31","1","1","1","0",""
"6FC33588-50D64CEE-985EC761-4F6C647D","35","1","1","0","1",""
"B0B905D1-8B0241C3-A8048130-C23F0D92","33","1","1","0","1",""
"A2DBAF77-E7B64D97-A0D2235C-D13F62C2","33","1","1","0","1",""
"97E62A4F-A86049FF-BEF92572-9CD68265","33","1","1","0","1",""
"C8B90F78-35744835-8501AFED-665275C5","34","1","1","0","1",""
"DDE411E2-E09A4B33-AC603F16-2932575D","31","1","1","1","0",""
"D793B62D-A1064091-86D3F15F-A8B411DC","31","1","1","1","0",""
"B07B1665-8E1C4426-BEEEA8E2-AD91CD9E","31","1","1","1","0",""
"BB9B17DD-0394418C-A25E62A5-0156A722","31","1","1","1","0",""
"5D3548DA-7061453D-A5E63AE4-CA800187","31","1","1","1","0",""
"6D8EE32E-440F4A25-B45AF616-F59257CD","33","1","1","1","0",""
"AF9ACB62-CCDE4A1C-ACAF9805-2DA2152D","34","1","1","1","0",""
"62CB02BB-6FB149EC-89EAEEA3-CF535B70","31","1","1","1","0",""
"D2807664-70BF4CC3-BD654E3C-437FB8BC","31","1","1","1","0",""
"41BB199C-08E84FF7-A2403900-80158978","31","1","1","1","0",""
"E24B1132-397B4CA7-9A883324-E1F05AD4","32","1","1","1","0",""
"054F36CA-CAD148DC-898622FB-55D367F6","32","1","1","1","0",""
"F83DA1FE-D9BF4BAB-B0F7370D-0A7FF4E4","31","1","1","1","0",""
"D631DCA1-46F14EAA-9AF87E7E-BBC950B9","31","1","1","1","0",""
"145F9F69-391344CC-A5891CC9-0CCB7052","31","1","1","1","0",""
"7BABE0D4-5E174D0D-95C0D592-C478FEDF","32","1","1","1","0",""
"8C412461-55204FA7-A973DA09-89D46453","31","1","1","1","0",""
"9780032C-5BC1492A-BB80E0AD-1D4E49DF","31","1","1","1","0",""
"D7DE12B6-32434DCF-B8FC2224-B9454C7D","33","1","1","0","1",""
"08B0E8F3-6CB047E3-B25B45E2-7F32121B","33","1","1","0","1",""
"D69EE84E-ED4140A4-B6326674-B5C956FE","33","1","1","0","1",""
"1634314A-63BB4E42-BD1C4CBE-0DBE2E6C","33","1","1","0","1",""
"831C8003-1C2A4552-A161D33E-1F330FA3","33","1","1","0","1",""
"8EB8468D-D7EB4E62-A3C6F960-8074C2F9","33","1","1","0","1",""
"4CE53206-A21043BA-980CA61F-C78C3B36","33","1","1","0","1",""
"BDFDC3AF-31ED4155-8804E860-9125B2A7","35","1","1","1","0",""
"38521F82-EF724E68-9BCE99AF-3DF51237","35","1","1","1","0",""
"94D4F4CA-29DF4439-BD391130-FE23864B","35","1","1","1","0",""
"B4D3F614-5F26436C-814ECB21-7E6805C0","35","1","1","1","0",""
"9FD4B4EA-913C4050-9B661BE9-ECBFB5F9","35","1","1","1","0",""
"A5105CA3-6B554D62-BFC31D6A-1255A4E2","35","1","1","1","0",""
"69363D4B-1E744002-BF3E0B86-418F1C0C","35","1","1","1","0",""
"B311E9F7-A18C41D2-B71E43D1-073E6789","35","1","1","1","0",""
"8DC3BA6F-25824F66-B6190D61-36D04BFD","38","1","1","1","0",""
"C1FF698E-F9674EE1-BBB15BE8-2B418073","33","1","1","1","0",""
"49611B88-B4FF4B80-82F0EE07-B1D0AD0D","33","1","1","1","0",""
"444A4B17-71994586-9243FDE8-F6529E35","33","1","1","1","0",""
"D4FEEFCC-732046F2-801CAEC6-5EECBEF9","33","1","1","1","0",""
"FC816B2C-062840A2-AD9425B6-BCAAF31B","33","1","1","1","0",""
"ED12B832-33214674-9A683F31-44BAFE13","33","1","1","1","0",""
"54E040BB-B644441D-B23DC80C-C06EB21D","33","1","1","1","0",""
"3DE8C9D4-4C164745-9AB8CE9D-3D1E5B8B","33","1","1","1","0",""
"DB2D432F-2EF941BD-8CFCE4A7-1C6F4B9D","33","1","1","1","0",""
"76234110-D51E49C9-B4A3E3B6-5E7FA07E","33","1","1","1","0",""
"E3F080E1-402F4D8E-9686B66C-579161A8","33","1","1","1","0",""
"50491EC2-773A4AD5-A8C3738C-771839E2","33","1","1","1","0",""
"8C86978C-E88247D3-BD5D6FDB-A2A4A787","33","1","1","1","0",""
"F6E34A2C-CFCC401F-A61631F4-17E398E5","33","1","1","1","0",""
"E560326B-2CFD42E2-957034D2-D8E602B5","33","1","1","1","0",""
"8DBE97C2-FDA24992-910F4452-D99DC341","33","1","1","1","0",""
"EDC8D910-E09E461A-A92E30C4-37F2365F","32","1","1","1","0",""
"2B8BF9A3-DBFC4022-A645CA38-E71622D9","33","1","1","1","0",""
"039FA1B3-06444F70-AD893133-A359BAF4","33","1","1","1","0",""
"EE153797-F2F44CA6-8DC7A4B0-2EEB6DC6","32","1","1","1","0",""
"2CBEB4EF-590D431E-BEFE50C2-FC4EE9D2","32","1","1","1","0",""
"E02D965A-C7AA4F2B-968B1A2A-6C392470","33","1","1","1","0",""
"F9D42FF7-B1654828-9D4B8073-3E39C159","32","1","1","1","0",""
"EC0B9F41-C58D4D81-AAAC222F-6781C463","32","1","1","1","0",""
"BA6E5855-1EC74EF4-9B880EC8-6FBB9F5A","32","1","1","1","0",""
"3ABDFECF-1FCC4E20-A371D6EE-02DD10BB","32","1","1","1","0",""
"528022C6-DA694DF4-8C18EC9A-DBEEB1E3","33","1","1","1","0",""
"D7F231CA-CC914DB6-BFB445BD-5E866EE2","32","1","1","1","0",""
"9447892C-64084B3F-8F83C4E7-D23ECBD8","32","1","1","1","0",""
"844C81F6-B96C4AF9-AF210962-26AAB689","32","1","1","1","0",""
